,year,week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
1236,2015,36,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1237,2015,36,3,0,0,0,0,0,0,28,NORMANDIE
1238,2015,36,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1239,2015,36,3,0,0,0,0,0,0,76,OCCITANIE
1240,2015,36,3,444,0,1253,4,0,11,11,ILE-DE-FRANCE
1241,2015,36,3,0,0,0,0,0,0,94,CORSE
1242,2015,36,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
1243,2015,36,3,0,0,0,0,0,0,53,BRETAGNE
1244,2015,36,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1245,2015,36,3,496,0,1046,6,0,13,84,AUVERGNE-RHONE-ALPES
1246,2015,36,3,200,0,531,3,0,9,75,NOUVELLE-AQUITAINE
1247,2015,36,3,378,0,1020,7,0,18,44,GRAND EST
1248,2015,35,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
1249,2015,35,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1250,2015,35,3,0,0,0,0,0,0,28,NORMANDIE
1251,2015,35,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1252,2015,35,3,0,0,0,0,0,0,76,OCCITANIE
1253,2015,35,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
1254,2015,35,3,0,0,0,0,0,0,94,CORSE
1255,2015,35,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
1256,2015,35,3,0,0,0,0,0,0,53,BRETAGNE
1257,2015,35,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1258,2015,35,3,124,0,349,2,0,5,84,AUVERGNE-RHONE-ALPES
1259,2015,35,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
1260,2015,35,3,0,0,0,0,0,0,44,GRAND EST
1261,2015,34,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
1262,2015,34,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1263,2015,34,3,0,0,0,0,0,0,28,NORMANDIE
1264,2015,34,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1265,2015,34,3,0,0,0,0,0,0,76,OCCITANIE
1266,2015,34,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
1267,2015,34,3,0,0,0,0,0,0,94,CORSE
1268,2015,34,3,126,0,373,5,0,14,24,CENTRE-VAL-DE-LOIRE
1269,2015,34,3,0,0,0,0,0,0,53,BRETAGNE
1270,2015,34,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1271,2015,34,3,417,0,1001,5,0,12,84,AUVERGNE-RHONE-ALPES
1272,2015,34,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
1273,2015,34,3,0,0,0,0,0,0,44,GRAND EST
1274,2015,33,3,191,0,720,4,0,15,93,PROVENCE-ALPES-COTE-D-AZUR
1275,2015,33,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1276,2015,33,3,0,0,0,0,0,0,28,NORMANDIE
1277,2015,33,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1278,2015,33,3,0,0,0,0,0,0,76,OCCITANIE
1279,2015,33,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
1280,2015,33,3,0,0,0,0,0,0,94,CORSE
1281,2015,33,3,556,0,1576,21,0,60,24,CENTRE-VAL-DE-LOIRE
1282,2015,33,3,0,0,0,0,0,0,53,BRETAGNE
1283,2015,33,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1284,2015,33,3,713,0,1429,9,0,18,84,AUVERGNE-RHONE-ALPES
1285,2015,33,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
1286,2015,33,3,326,0,1754,6,0,31,44,GRAND EST
1287,2015,32,3,765,0,1942,15,0,39,93,PROVENCE-ALPES-COTE-D-AZUR
1288,2015,32,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1289,2015,32,3,0,0,0,0,0,0,28,NORMANDIE
1290,2015,32,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1291,2015,32,3,0,0,0,0,0,0,76,OCCITANIE
1292,2015,32,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
1293,2015,32,3,0,0,0,0,0,0,94,CORSE
1294,2015,32,3,428,0,1062,16,0,40,24,CENTRE-VAL-DE-LOIRE
1295,2015,32,3,0,0,0,0,0,0,53,BRETAGNE
1296,2015,32,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1297,2015,32,3,79,0,293,1,0,4,84,AUVERGNE-RHONE-ALPES
1298,2015,32,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
1299,2015,32,3,244,0,712,4,0,12,44,GRAND EST
1300,2015,31,3,553,0,1632,11,0,33,93,PROVENCE-ALPES-COTE-D-AZUR
1301,2015,31,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1302,2015,31,3,0,0,0,0,0,0,28,NORMANDIE
1303,2015,31,3,405,0,1198,7,0,20,32,HAUTS-DE-FRANCE
1304,2015,31,3,34,0,210,1,0,4,76,OCCITANIE
1305,2015,31,3,476,0,1408,4,0,12,11,ILE-DE-FRANCE
1306,2015,31,3,0,0,0,0,0,0,94,CORSE
1307,2015,31,3,793,0,1668,30,0,63,24,CENTRE-VAL-DE-LOIRE
1308,2015,31,3,0,0,0,0,0,0,53,BRETAGNE
1309,2015,31,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1310,2015,31,3,43,0,202,1,0,3,84,AUVERGNE-RHONE-ALPES
1311,2015,31,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
1312,2015,31,3,135,0,483,2,0,8,44,GRAND EST
1313,2015,30,3,240,0,756,5,0,15,93,PROVENCE-ALPES-COTE-D-AZUR
1314,2015,30,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1315,2015,30,3,0,0,0,0,0,0,28,NORMANDIE
1316,2015,30,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1317,2015,30,3,263,0,820,5,0,15,76,OCCITANIE
1318,2015,30,3,1028,0,3044,9,0,26,11,ILE-DE-FRANCE
1319,2015,30,3,28,0,105,9,0,33,94,CORSE
1320,2015,30,3,441,0,1133,17,0,43,24,CENTRE-VAL-DE-LOIRE
1321,2015,30,3,0,0,0,0,0,0,53,BRETAGNE
1322,2015,30,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1323,2015,30,3,144,0,456,2,0,6,84,AUVERGNE-RHONE-ALPES
1324,2015,30,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
1325,2015,30,3,271,0,764,5,0,14,44,GRAND EST
1326,2015,29,3,90,0,486,2,0,10,93,PROVENCE-ALPES-COTE-D-AZUR
1327,2015,29,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1328,2015,29,3,215,0,636,6,0,18,28,NORMANDIE
1329,2015,29,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1330,2015,29,3,0,0,0,0,0,0,76,OCCITANIE
1331,2015,29,3,859,0,1950,7,0,16,11,ILE-DE-FRANCE
1332,2015,29,3,83,0,203,26,0,64,94,CORSE
1333,2015,29,3,176,0,521,7,0,20,24,CENTRE-VAL-DE-LOIRE
1334,2015,29,3,0,0,0,0,0,0,53,BRETAGNE
1335,2015,29,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1336,2015,29,3,222,0,677,3,0,9,84,AUVERGNE-RHONE-ALPES
1337,2015,29,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
1338,2015,29,3,0,0,0,0,0,0,44,GRAND EST
1339,2015,28,3,698,0,1709,14,0,34,93,PROVENCE-ALPES-COTE-D-AZUR
1340,2015,28,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1341,2015,28,3,0,0,0,0,0,0,28,NORMANDIE
1342,2015,28,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1343,2015,28,3,0,0,0,0,0,0,76,OCCITANIE
1344,2015,28,3,532,0,1348,4,0,11,11,ILE-DE-FRANCE
1345,2015,28,3,17,0,59,5,0,18,94,CORSE
1346,2015,28,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
1347,2015,28,3,0,0,0,0,0,0,53,BRETAGNE
1348,2015,28,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1349,2015,28,3,343,0,976,4,0,12,84,AUVERGNE-RHONE-ALPES
1350,2015,28,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
1351,2015,28,3,0,0,0,0,0,0,44,GRAND EST
1352,2015,27,3,174,0,612,3,0,12,93,PROVENCE-ALPES-COTE-D-AZUR
1353,2015,27,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1354,2015,27,3,0,0,0,0,0,0,28,NORMANDIE
1355,2015,27,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1356,2015,27,3,0,0,0,0,0,0,76,OCCITANIE
1357,2015,27,3,983,0,2001,8,0,16,11,ILE-DE-FRANCE
1358,2015,27,3,0,0,0,0,0,0,94,CORSE
1359,2015,27,3,154,0,466,6,0,18,24,CENTRE-VAL-DE-LOIRE
1360,2015,27,3,0,0,0,0,0,0,53,BRETAGNE
1361,2015,27,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1362,2015,27,3,240,0,765,3,0,10,84,AUVERGNE-RHONE-ALPES
1363,2015,27,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
1364,2015,27,3,0,0,0,0,0,0,44,GRAND EST
1365,2015,26,3,139,0,412,3,0,8,93,PROVENCE-ALPES-COTE-D-AZUR
1366,2015,26,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1367,2015,26,3,0,0,0,0,0,0,28,NORMANDIE
1368,2015,26,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1369,2015,26,3,0,0,0,0,0,0,76,OCCITANIE
1370,2015,26,3,1761,0,3619,15,0,30,11,ILE-DE-FRANCE
1371,2015,26,3,0,0,0,0,0,0,94,CORSE
1372,2015,26,3,300,0,690,11,0,26,24,CENTRE-VAL-DE-LOIRE
1373,2015,26,3,57,0,251,2,0,8,53,BRETAGNE
1374,2015,26,3,128,0,426,4,0,14,27,BOURGOGNE-FRANCHE-COMTE
1375,2015,26,3,82,0,242,1,0,3,84,AUVERGNE-RHONE-ALPES
1376,2015,26,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
1377,2015,26,3,0,0,0,0,0,0,44,GRAND EST
1378,2015,25,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
1379,2015,25,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1380,2015,25,3,0,0,0,0,0,0,28,NORMANDIE
1381,2015,25,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1382,2015,25,3,543,0,1385,10,0,25,76,OCCITANIE
1383,2015,25,3,577,0,1404,5,0,12,11,ILE-DE-FRANCE
1384,2015,25,3,0,0,0,0,0,0,94,CORSE
1385,2015,25,3,154,0,455,6,0,17,24,CENTRE-VAL-DE-LOIRE
1386,2015,25,3,84,0,285,3,0,9,53,BRETAGNE
1387,2015,25,3,189,0,631,7,0,22,27,BOURGOGNE-FRANCHE-COMTE
1388,2015,25,3,58,0,215,1,0,3,84,AUVERGNE-RHONE-ALPES
1389,2015,25,3,287,0,976,5,0,17,75,NOUVELLE-AQUITAINE
1390,2015,25,3,343,0,927,6,0,16,44,GRAND EST
1391,2015,24,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
1392,2015,24,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
1393,2015,24,3,0,0,0,0,0,0,28,NORMANDIE
1394,2015,24,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1395,2015,24,3,381,0,967,7,0,17,76,OCCITANIE
1396,2015,24,3,1544,14,3074,13,0,26,11,ILE-DE-FRANCE
1397,2015,24,3,15,0,51,5,0,16,94,CORSE
1398,2015,24,3,213,0,522,8,0,20,24,CENTRE-VAL-DE-LOIRE
1399,2015,24,3,0,0,0,0,0,0,53,BRETAGNE
1400,2015,24,3,157,0,560,5,0,19,27,BOURGOGNE-FRANCHE-COMTE
1401,2015,24,3,124,0,382,2,0,5,84,AUVERGNE-RHONE-ALPES
1402,2015,24,3,144,0,631,2,0,10,75,NOUVELLE-AQUITAINE
1403,2015,24,3,199,0,657,4,0,12,44,GRAND EST
1404,2015,23,3,36,0,177,1,0,4,93,PROVENCE-ALPES-COTE-D-AZUR
1405,2015,23,3,991,0,2672,27,0,72,52,PAYS-DE-LA-LOIRE
1406,2015,23,3,0,0,0,0,0,0,28,NORMANDIE
1407,2015,23,3,851,0,3820,14,0,63,32,HAUTS-DE-FRANCE
1408,2015,23,3,258,0,605,5,0,11,76,OCCITANIE
1409,2015,23,3,1091,0,3098,9,0,26,11,ILE-DE-FRANCE
1410,2015,23,3,71,0,158,22,0,49,94,CORSE
1411,2015,23,3,71,0,246,3,0,10,24,CENTRE-VAL-DE-LOIRE
1412,2015,23,3,0,0,0,0,0,0,53,BRETAGNE
1413,2015,23,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1414,2015,23,3,160,0,481,2,0,6,84,AUVERGNE-RHONE-ALPES
1415,2015,23,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
1416,2015,23,3,148,0,512,3,0,9,44,GRAND EST
1417,2015,22,3,93,0,279,2,0,6,93,PROVENCE-ALPES-COTE-D-AZUR
1418,2015,22,3,110,0,678,3,0,18,52,PAYS-DE-LA-LOIRE
1419,2015,22,3,129,0,383,4,0,11,28,NORMANDIE
1420,2015,22,3,878,0,2277,14,0,37,32,HAUTS-DE-FRANCE
1421,2015,22,3,809,0,2002,14,0,35,76,OCCITANIE
1422,2015,22,3,955,0,2406,8,0,20,11,ILE-DE-FRANCE
1423,2015,22,3,59,0,141,18,0,44,94,CORSE
1424,2015,22,3,145,0,408,6,0,16,24,CENTRE-VAL-DE-LOIRE
1425,2015,22,3,0,0,0,0,0,0,53,BRETAGNE
1426,2015,22,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1427,2015,22,3,778,0,1684,10,0,22,84,AUVERGNE-RHONE-ALPES
1428,2015,22,3,343,0,944,6,0,16,75,NOUVELLE-AQUITAINE
1429,2015,22,3,167,0,554,3,0,10,44,GRAND EST
1430,2015,21,3,482,0,1163,10,0,24,93,PROVENCE-ALPES-COTE-D-AZUR
1431,2015,21,3,320,0,1278,9,0,35,52,PAYS-DE-LA-LOIRE
1432,2015,21,3,0,0,0,0,0,0,28,NORMANDIE
1433,2015,21,3,668,0,2217,11,0,37,32,HAUTS-DE-FRANCE
1434,2015,21,3,226,0,881,4,0,15,76,OCCITANIE
1435,2015,21,3,1498,69,2927,12,0,24,11,ILE-DE-FRANCE
1436,2015,21,3,27,0,81,8,0,25,94,CORSE
1437,2015,21,3,347,0,752,13,0,28,24,CENTRE-VAL-DE-LOIRE
1438,2015,21,3,0,0,0,0,0,0,53,BRETAGNE
1439,2015,21,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1440,2015,21,3,1225,0,2545,16,0,33,84,AUVERGNE-RHONE-ALPES
1441,2015,21,3,573,0,1498,10,0,26,75,NOUVELLE-AQUITAINE
1442,2015,21,3,362,0,931,6,0,16,44,GRAND EST
1443,2015,20,3,148,0,541,3,0,11,93,PROVENCE-ALPES-COTE-D-AZUR
1444,2015,20,3,244,0,875,7,0,24,52,PAYS-DE-LA-LOIRE
1445,2015,20,3,0,0,0,0,0,0,28,NORMANDIE
1446,2015,20,3,167,0,780,3,0,13,32,HAUTS-DE-FRANCE
1447,2015,20,3,108,0,304,2,0,5,76,OCCITANIE
1448,2015,20,3,3025,396,5654,25,3,47,11,ILE-DE-FRANCE
1449,2015,20,3,61,0,141,19,0,44,94,CORSE
1450,2015,20,3,283,0,660,11,0,25,24,CENTRE-VAL-DE-LOIRE
1451,2015,20,3,58,0,228,2,0,7,53,BRETAGNE
1452,2015,20,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1453,2015,20,3,338,0,742,4,0,9,84,AUVERGNE-RHONE-ALPES
1454,2015,20,3,297,0,979,5,0,16,75,NOUVELLE-AQUITAINE
1455,2015,20,3,0,0,0,0,0,0,44,GRAND EST
1456,2015,19,3,12,0,91,0,0,2,93,PROVENCE-ALPES-COTE-D-AZUR
1457,2015,19,3,841,0,2120,23,0,57,52,PAYS-DE-LA-LOIRE
1458,2015,19,3,161,0,477,5,0,14,28,NORMANDIE
1459,2015,19,3,1275,0,2718,21,0,45,32,HAUTS-DE-FRANCE
1460,2015,19,3,1073,0,2554,19,0,45,76,OCCITANIE
1461,2015,19,3,2258,0,4820,19,0,40,11,ILE-DE-FRANCE
1462,2015,19,3,110,0,233,34,0,72,94,CORSE
1463,2015,19,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
1464,2015,19,3,172,0,494,5,0,15,53,BRETAGNE
1465,2015,19,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1466,2015,19,3,342,0,851,4,0,10,84,AUVERGNE-RHONE-ALPES
1467,2015,19,3,1155,0,2832,19,0,47,75,NOUVELLE-AQUITAINE
1468,2015,19,3,58,0,272,1,0,5,44,GRAND EST
1469,2015,18,3,84,0,300,2,0,6,93,PROVENCE-ALPES-COTE-D-AZUR
1470,2015,18,3,208,0,657,6,0,18,52,PAYS-DE-LA-LOIRE
1471,2015,18,3,0,0,0,0,0,0,28,NORMANDIE
1472,2015,18,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
1473,2015,18,3,480,0,1365,8,0,23,76,OCCITANIE
1474,2015,18,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
1475,2015,18,3,60,0,142,19,0,45,94,CORSE
1476,2015,18,3,148,0,484,6,0,19,24,CENTRE-VAL-DE-LOIRE
1477,2015,18,3,583,0,1295,18,0,39,53,BRETAGNE
1478,2015,18,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1479,2015,18,3,740,0,1620,9,0,20,84,AUVERGNE-RHONE-ALPES
1480,2015,18,3,1045,0,2667,18,0,45,75,NOUVELLE-AQUITAINE
1481,2015,18,3,119,0,395,2,0,7,44,GRAND EST
1482,2015,17,3,109,0,454,2,0,9,93,PROVENCE-ALPES-COTE-D-AZUR
1483,2015,17,3,1226,7,2445,33,0,66,52,PAYS-DE-LA-LOIRE
1484,2015,17,3,901,0,2150,26,0,63,28,NORMANDIE
1485,2015,17,3,557,0,1849,9,0,30,32,HAUTS-DE-FRANCE
1486,2015,17,3,563,0,1363,10,0,24,76,OCCITANIE
1487,2015,17,3,530,0,1569,4,0,13,11,ILE-DE-FRANCE
1488,2015,17,3,88,0,187,28,0,59,94,CORSE
1489,2015,17,3,216,0,595,8,0,22,24,CENTRE-VAL-DE-LOIRE
1490,2015,17,3,486,0,1206,15,0,37,53,BRETAGNE
1491,2015,17,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1492,2015,17,3,1389,163,2615,18,2,34,84,AUVERGNE-RHONE-ALPES
1493,2015,17,3,421,0,1243,7,0,21,75,NOUVELLE-AQUITAINE
1494,2015,17,3,312,0,924,6,0,17,44,GRAND EST
1495,2015,16,3,952,0,2124,19,0,42,93,PROVENCE-ALPES-COTE-D-AZUR
1496,2015,16,3,2449,929,3969,66,25,107,52,PAYS-DE-LA-LOIRE
1497,2015,16,3,282,0,1063,8,0,31,28,NORMANDIE
1498,2015,16,3,794,0,1858,13,0,31,32,HAUTS-DE-FRANCE
1499,2015,16,3,835,0,1873,15,0,33,76,OCCITANIE
1500,2015,16,3,761,0,2455,6,0,20,11,ILE-DE-FRANCE
1501,2015,16,3,15,0,56,5,0,18,94,CORSE
1502,2015,16,3,156,0,639,6,0,24,24,CENTRE-VAL-DE-LOIRE
1503,2015,16,3,1666,226,3106,50,7,93,53,BRETAGNE
1504,2015,16,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
1505,2015,16,3,851,0,1703,11,0,22,84,AUVERGNE-RHONE-ALPES
1506,2015,16,3,1409,0,2931,24,0,50,75,NOUVELLE-AQUITAINE
1507,2015,16,3,301,0,952,5,0,16,44,GRAND EST
1508,2015,15,3,412,0,1227,8,0,24,93,PROVENCE-ALPES-COTE-D-AZUR
1509,2015,15,3,3700,0,7705,100,0,208,52,PAYS-DE-LA-LOIRE
1510,2015,15,3,1304,124,2484,38,3,73,28,NORMANDIE
1511,2015,15,3,1509,0,3156,25,0,52,32,HAUTS-DE-FRANCE
1512,2015,15,3,1081,0,2184,19,0,38,76,OCCITANIE
1513,2015,15,3,8616,3671,13561,72,31,113,11,ILE-DE-FRANCE
1514,2015,15,3,49,0,120,15,0,37,94,CORSE
1515,2015,15,3,146,0,398,6,0,16,24,CENTRE-VAL-DE-LOIRE
1516,2015,15,3,1320,183,2457,40,6,74,53,BRETAGNE
1517,2015,15,3,33,0,154,1,0,5,27,BOURGOGNE-FRANCHE-COMTE
1518,2015,15,3,1608,505,2711,21,7,35,84,AUVERGNE-RHONE-ALPES
1519,2015,15,3,1526,7,3045,26,0,52,75,NOUVELLE-AQUITAINE
1520,2015,15,3,537,0,1355,9,0,23,44,GRAND EST
1521,2015,14,3,1023,0,2181,20,0,43,93,PROVENCE-ALPES-COTE-D-AZUR
1522,2015,14,3,3194,377,6011,86,10,162,52,PAYS-DE-LA-LOIRE
1523,2015,14,3,162,0,468,5,0,14,28,NORMANDIE
1524,2015,14,3,3922,1195,6649,65,20,110,32,HAUTS-DE-FRANCE
1525,2015,14,3,1656,256,3056,29,4,54,76,OCCITANIE
1526,2015,14,3,7877,3732,12022,66,31,101,11,ILE-DE-FRANCE
1527,2015,14,3,134,0,291,42,0,91,94,CORSE
1528,2015,14,3,788,131,1445,30,5,55,24,CENTRE-VAL-DE-LOIRE
1529,2015,14,3,2649,959,4339,80,29,131,53,BRETAGNE
1530,2015,14,3,580,0,1407,20,0,48,27,BOURGOGNE-FRANCHE-COMTE
1531,2015,14,3,5515,3416,7614,70,43,97,84,AUVERGNE-RHONE-ALPES
1532,2015,14,3,2503,675,4331,42,11,73,75,NOUVELLE-AQUITAINE
1533,2015,14,3,787,0,1826,14,0,32,44,GRAND EST
1534,2015,13,3,2090,169,4011,42,4,80,93,PROVENCE-ALPES-COTE-D-AZUR
1535,2015,13,3,5901,2399,9403,159,65,253,52,PAYS-DE-LA-LOIRE
1536,2015,13,3,311,0,698,9,0,20,28,NORMANDIE
1537,2015,13,3,5632,2518,8746,93,42,144,32,HAUTS-DE-FRANCE
1538,2015,13,3,2714,829,4599,47,14,80,76,OCCITANIE
1539,2015,13,3,10092,5548,14636,84,46,122,11,ILE-DE-FRANCE
1540,2015,13,3,117,0,249,37,0,78,94,CORSE
1541,2015,13,3,2318,1181,3455,88,45,131,24,CENTRE-VAL-DE-LOIRE
1542,2015,13,3,3759,1734,5784,113,52,174,53,BRETAGNE
1543,2015,13,3,569,0,1188,20,0,41,27,BOURGOGNE-FRANCHE-COMTE
1544,2015,13,3,10572,7917,13227,135,101,169,84,AUVERGNE-RHONE-ALPES
1545,2015,13,3,921,0,2156,16,0,37,75,NOUVELLE-AQUITAINE
1546,2015,13,3,2380,745,4015,42,13,71,44,GRAND EST
1547,2015,12,3,4359,1674,7044,87,33,141,93,PROVENCE-ALPES-COTE-D-AZUR
1548,2015,12,3,6813,2786,10840,184,75,293,52,PAYS-DE-LA-LOIRE
1549,2015,12,3,1724,292,3156,51,9,93,28,NORMANDIE
1550,2015,12,3,7132,3809,10455,117,62,172,32,HAUTS-DE-FRANCE
1551,2015,12,3,7846,4313,11379,137,75,199,76,OCCITANIE
1552,2015,12,3,11941,6957,16925,99,58,140,11,ILE-DE-FRANCE
1553,2015,12,3,317,137,497,99,43,155,94,CORSE
1554,2015,12,3,3346,1882,4810,127,71,183,24,CENTRE-VAL-DE-LOIRE
1555,2015,12,3,4080,2039,6121,123,62,184,53,BRETAGNE
1556,2015,12,3,1239,102,2376,43,4,82,27,BOURGOGNE-FRANCHE-COMTE
1557,2015,12,3,11692,8914,14470,149,114,184,84,AUVERGNE-RHONE-ALPES
1558,2015,12,3,5509,2484,8534,93,42,144,75,NOUVELLE-AQUITAINE
1559,2015,12,3,5569,3001,8137,98,53,143,44,GRAND EST
1560,2015,11,3,8531,4409,12653,171,89,253,93,PROVENCE-ALPES-COTE-D-AZUR
1561,2015,11,3,7447,3216,11678,201,87,315,52,PAYS-DE-LA-LOIRE
1562,2015,11,3,2910,830,4990,86,25,147,28,NORMANDIE
1563,2015,11,3,9752,5242,14262,160,86,234,32,HAUTS-DE-FRANCE
1564,2015,11,3,8454,5716,11192,148,100,196,76,OCCITANIE
1565,2015,11,3,18407,12600,24214,153,105,201,11,ILE-DE-FRANCE
1566,2015,11,3,439,213,665,137,66,208,94,CORSE
1567,2015,11,3,2387,1221,3553,91,47,135,24,CENTRE-VAL-DE-LOIRE
1568,2015,11,3,6741,4169,9313,203,126,280,53,BRETAGNE
1569,2015,11,3,340,0,947,12,0,33,27,BOURGOGNE-FRANCHE-COMTE
1570,2015,11,3,18942,15310,22574,242,196,288,84,AUVERGNE-RHONE-ALPES
1571,2015,11,3,5288,2840,7736,89,48,130,75,NOUVELLE-AQUITAINE
1572,2015,11,3,8807,5705,11909,155,100,210,44,GRAND EST
1573,2015,10,3,13370,9032,17708,267,180,354,93,PROVENCE-ALPES-COTE-D-AZUR
1574,2015,10,3,8481,3721,13241,229,101,357,52,PAYS-DE-LA-LOIRE
1575,2015,10,3,5145,2725,7565,151,80,222,28,NORMANDIE
1576,2015,10,3,9907,6186,13628,163,102,224,32,HAUTS-DE-FRANCE
1577,2015,10,3,14777,10955,18599,259,192,326,76,OCCITANIE
1578,2015,10,3,24110,17804,30416,201,148,254,11,ILE-DE-FRANCE
1579,2015,10,3,885,547,1223,277,171,383,94,CORSE
1580,2015,10,3,6293,4425,8161,239,168,310,24,CENTRE-VAL-DE-LOIRE
1581,2015,10,3,7125,4459,9791,215,135,295,53,BRETAGNE
1582,2015,10,3,2498,658,4338,86,23,149,27,BOURGOGNE-FRANCHE-COMTE
1583,2015,10,3,22638,18754,26522,289,239,339,84,AUVERGNE-RHONE-ALPES
1584,2015,10,3,6425,3454,9396,108,58,158,75,NOUVELLE-AQUITAINE
1585,2015,10,3,13340,9362,17318,235,165,305,44,GRAND EST
1586,2015,09,3,22015,16076,27954,440,321,559,93,PROVENCE-ALPES-COTE-D-AZUR
1587,2015,09,3,14675,8862,20488,396,239,553,52,PAYS-DE-LA-LOIRE
1588,2015,09,3,6588,3768,9408,194,111,277,28,NORMANDIE
1589,2015,09,3,28825,21116,36534,474,347,601,32,HAUTS-DE-FRANCE
1590,2015,09,3,28454,22839,34069,498,400,596,76,OCCITANIE
1591,2015,09,3,34510,24611,44409,287,205,369,11,ILE-DE-FRANCE
1592,2015,09,3,798,518,1078,250,162,338,94,CORSE
1593,2015,09,3,12725,10063,15387,484,383,585,24,CENTRE-VAL-DE-LOIRE
1594,2015,09,3,11749,8205,15293,354,247,461,53,BRETAGNE
1595,2015,09,3,9418,5366,13470,324,184,464,27,BOURGOGNE-FRANCHE-COMTE
1596,2015,09,3,34661,30088,39234,443,385,501,84,AUVERGNE-RHONE-ALPES
1597,2015,09,3,17661,12660,22662,297,213,381,75,NOUVELLE-AQUITAINE
